0.000000 0.000000
0.630776 0.000000
1.135396 0.000000
1.539092 0.000000
1.862050 0.000000
2.120415 0.000000
2.327108 0.000000
2.492462 0.000000
2.624745 0.000000
2.730572 0.000000
2.815233 0.000000
2.821933 0.000000
2.828633 0.000000
2.835333 0.000000
2.842033 0.000000
2.848733 0.000000
2.855433 0.000000
2.862133 0.000000
2.868833 0.000000
2.875533 0.000001
2.882233 0.000001
2.888933 0.000002
2.895633 0.000004
2.902333 0.000006
2.909033 0.000009
2.915733 0.000015
2.922433 0.000022
2.929133 0.000034
2.935833 0.000052
2.942533 0.000077
2.949233 0.000112
2.955933 0.000162
2.962633 0.000230
2.969333 0.000323
2.976033 0.000447
2.982733 0.000611
2.989433 0.000823
2.996133 0.001093
3.002833 0.001431
3.009533 0.001848
3.016233 0.002354
3.022933 0.002958
3.029633 0.003665
3.036333 0.004479
3.043033 0.005398
3.049733 0.006416
3.056433 0.007521
3.063133 0.008695
3.069833 0.009913
3.076533 0.011147
3.083233 0.012362
3.089933 0.013521
3.096633 0.014585
3.103333 0.015515
3.110033 0.016278
3.120378 0.017059
3.129763 0.017299
3.129998 0.017299
3.136698 0.017175
3.144377 0.016747
3.153559 0.015864
3.160259 0.015001
3.166959 0.013990
3.173659 0.012868
3.180359 0.011672
3.187059 0.010442
3.193759 0.009213
3.200459 0.008016
3.207159 0.006879
3.213859 0.005822
3.220559 0.004860
3.227259 0.004001
3.233959 0.003248
3.240659 0.002601
3.247359 0.002054
3.254059 0.001599
3.260759 0.001228
3.267459 0.000931
3.274159 0.000695
3.280859 0.000512
3.287559 0.000372
3.294259 0.000267
3.300959 0.000189
3.307659 0.000131
3.314359 0.000090
3.321059 0.000061
3.327759 0.000041
3.334459 0.000027
3.341159 0.000018
3.347859 0.000011
3.354559 0.000007
3.361259 0.000004
3.367959 0.000003
3.374659 0.000002
3.381359 0.000001
3.388059 0.000001
3.394759 0.000000
3.401459 0.000000
3.408159 0.000000
3.414859 0.000000
3.421559 0.000000
3.428259 0.000000
3.434959 0.000000
3.441659 0.000000
3.448359 0.000000
3.455059 0.000000
3.461759 0.000000
3.468459 0.000000
3.475159 0.000000
3.481859 0.000000
3.488559 0.000000
3.562259 0.000000
3.650699 0.000000
3.756827 0.000000
3.884181 0.000000
4.037005 0.000000
4.220395 0.000000
4.440462 0.000000
4.704542 0.000000
4.981838 0.000000
5.203675 0.000000
5.381144 0.000000
5.523120 0.000000
5.636700 0.000000
5.727565 0.000000
5.734265 0.000000
5.740965 0.000000
5.747665 0.000000
5.754365 0.000000
5.761065 0.000000
5.767765 0.000000
5.774465 0.000000
5.781165 0.000000
5.787865 0.000000
5.794565 0.000000
5.801265 0.000000
5.807965 0.000000
5.814665 0.000000
5.821365 0.000000
5.828065 0.000000
5.834765 0.000000
5.841465 0.000000
5.848165 0.000000
5.854865 0.000000
5.861565 0.000000
5.868265 0.000000
5.874965 0.000000
5.881665 0.000000
5.888365 0.000000
5.895065 0.000000
5.901765 0.000000
5.908465 0.000000
5.915165 0.000000
5.921865 0.000000
5.928565 0.000000
5.935265 0.000000
5.941965 0.000001
5.948665 0.000001
5.955365 0.000001
5.962065 0.000001
5.968765 0.000001
5.975465 0.000001
5.982165 0.000002
5.988865 0.000002
5.995565 0.000002
6.002265 0.000002
6.008965 0.000003
6.015665 0.000003
6.022365 0.000003
6.029065 0.000004
6.035765 0.000004
6.042465 0.000004
6.049165 0.000004
6.057522 0.000004
6.060386 0.000004
6.067086 0.000004
6.073786 0.000004
6.080486 0.000004
6.087186 0.000003
6.093886 0.000003
6.100586 0.000003
6.107286 0.000003
6.113986 0.000002
6.120686 0.000002
6.127386 0.000002
6.134086 0.000002
6.140786 0.000001
6.147486 0.000001
6.154186 0.000001
6.160886 0.000001
6.167586 0.000001
6.174286 0.000000
6.180986 0.000000
6.187686 0.000000
6.194386 0.000000
6.201086 0.000000
6.207786 0.000000
6.214486 0.000000
6.221186 0.000000
6.227886 0.000000
6.234586 0.000000
6.241286 0.000000
6.247986 0.000000
6.254686 0.000000
6.261386 0.000000
6.268086 0.000000
6.274786 0.000000
6.281486 0.000000
6.288186 0.000000
6.294886 0.000000
6.301586 0.000000
6.308286 0.000000
6.314986 0.000000
6.321686 0.000000
6.328386 0.000000
6.335086 0.000001
6.341786 0.000001
6.348486 0.000002
6.355186 0.000003
6.361886 0.000004
6.368586 0.000006
6.375286 0.000008
6.381986 0.000012
6.388686 0.000017
6.395386 0.000024
6.402086 0.000034
6.408786 0.000046
6.415486 0.000063
6.422186 0.000084
6.428886 0.000110
6.435586 0.000143
6.442286 0.000184
6.448986 0.000232
6.455686 0.000290
6.462386 0.000357
6.469086 0.000433
6.475786 0.000519
6.482486 0.000613
6.489186 0.000715
6.495886 0.000822
6.502586 0.000933
6.509286 0.001045
6.515986 0.001154
6.522686 0.001257
6.529386 0.001351
6.536086 0.001433
6.547459 0.001535
6.554159 0.001569
6.566118 0.001578
6.572818 0.001553
6.579518 0.001508
6.586218 0.001444
6.592918 0.001365
6.599618 0.001272
6.606318 0.001170
6.613018 0.001061
6.619718 0.000950
6.626418 0.000838
6.633118 0.000730
6.639818 0.000627
6.646518 0.000531
6.653218 0.000444
6.659918 0.000366
6.666618 0.000298
6.673318 0.000239
6.680018 0.000189
6.686718 0.000147
6.693418 0.000114
6.700118 0.000086
6.706818 0.000065
6.713518 0.000048
6.720218 0.000035
6.726918 0.000025
6.733618 0.000018
6.740318 0.000012
6.747018 0.000009
6.753718 0.000006
6.760418 0.000004
6.767118 0.000003
6.773818 0.000002
6.780518 0.000001
6.787218 0.000001
6.793918 0.000000
6.800618 0.000000
6.807318 0.000000
6.814018 0.000000
6.820718 0.000000
6.827418 0.000000
6.834118 0.000000
6.840818 0.000000
6.847518 0.000000
6.854218 0.000000
6.860918 0.000000
6.867618 0.000000
6.874318 0.000000
6.881018 0.000000
6.887718 0.000000
6.894418 0.000000
6.901118 0.000000
6.974818 0.000000
6.981518 0.000000
6.988218 0.000000
6.994918 0.000000
7.001618 0.000000
7.008318 0.000000
7.015018 0.000000
7.021718 0.000000
7.028418 0.000000
7.035118 0.000000
7.041818 0.000000
7.048518 0.000000
7.055218 0.000000
7.061918 0.000000
7.068618 0.000000
7.075318 0.000000
7.082018 0.000000
7.088718 0.000000
7.095418 0.000001
7.102118 0.000001
7.108818 0.000001
7.115518 0.000001
7.122218 0.000002
7.128918 0.000002
7.135618 0.000003
7.142318 0.000003
7.149018 0.000004
7.155718 0.000005
7.162418 0.000006
7.169118 0.000007
7.175818 0.000008
7.182518 0.000009
7.189218 0.000011
7.195918 0.000012
7.202618 0.000013
7.209318 0.000014
7.216018 0.000015
7.222718 0.000016
7.229418 0.000017
7.236118 0.000017
7.244120 0.000018
7.250820 0.000018
7.257520 0.000018
7.264220 0.000018
7.270920 0.000017
7.277620 0.000017
7.284320 0.000017
7.291020 0.000016
7.297720 0.000016
7.304420 0.000016
7.311120 0.000016
7.317820 0.000016
7.324520 0.000016
7.331220 0.000017
7.337920 0.000017
7.344620 0.000018
7.351320 0.000018
7.358020 0.000019
7.364720 0.000019
7.371420 0.000020
7.378120 0.000020
7.388635 0.000020
7.395335 0.000019
7.402035 0.000019
7.408735 0.000018
7.415435 0.000017
7.422135 0.000016
7.428835 0.000015
7.435535 0.000014
7.442235 0.000012
7.448935 0.000011
7.455635 0.000010
7.462335 0.000008
7.469035 0.000007
7.475735 0.000006
7.482435 0.000005
7.489135 0.000004
7.495835 0.000003
7.502535 0.000003
7.509235 0.000002
7.515935 0.000002
7.522635 0.000001
7.529335 0.000001
7.536035 0.000001
7.542735 0.000000
7.549435 0.000000
7.556135 0.000000
7.562835 0.000000
7.569535 0.000000
7.576235 0.000000
7.582935 0.000000
7.589635 0.000000
7.596335 0.000000
7.603035 0.000000
7.609735 0.000000
7.616435 0.000000
7.623135 0.000000
7.629835 0.000000
7.636535 0.000000
7.643235 0.000000
7.649935 0.000000
7.656635 0.000000
7.663335 0.000000
7.670035 0.000000
7.676735 0.000000
7.683435 0.000000
7.690135 0.000000
7.696835 0.000000
7.703535 0.000000
7.710235 0.000000
7.716935 0.000000
7.723635 0.000000
7.797335 0.000000
7.885775 0.000000
7.979961 0.000000
8.055310 0.000000
8.062010 0.000000
8.068710 0.000000
8.075410 0.000000
8.082110 0.000000
8.088810 0.000000
8.095510 0.000000
8.102210 0.000000
8.108910 0.000000
8.115610 0.000000
8.122310 0.000000
8.129010 0.000000
8.135710 0.000000
8.142410 0.000000
8.149110 0.000000
8.155810 0.000000
8.162510 0.000001
8.169210 0.000001
8.175910 0.000001
8.182610 0.000002
8.189310 0.000002
8.196010 0.000003
8.202710 0.000004
8.209410 0.000005
8.216110 0.000006
8.222810 0.000008
8.229510 0.000009
8.236210 0.000011
8.242910 0.000014
8.249610 0.000016
8.256310 0.000018
8.263010 0.000021
8.269710 0.000024
8.276410 0.000027
8.283110 0.000029
8.289810 0.000032
8.296510 0.000035
8.303210 0.000037
8.309910 0.000039
8.323207 0.000043
8.325147 0.000044
8.331847 0.000046
8.338547 0.000049
8.345247 0.000052
8.351947 0.000055
8.358647 0.000060
8.365347 0.000066
8.372047 0.000073
8.378747 0.000082
8.385447 0.000093
8.392147 0.000105
8.398847 0.000120
8.405547 0.000136
8.412247 0.000153
8.418947 0.000172
8.425647 0.000191
8.432347 0.000210
8.439047 0.000229
8.445747 0.000246
8.452447 0.000262
8.459147 0.000275
8.465847 0.000285
8.472547 0.000291
8.480685 0.000294
8.487385 0.000292
8.494085 0.000285
8.500785 0.000276
8.507485 0.000262
8.514185 0.000247
8.520885 0.000228
8.527585 0.000209
8.534285 0.000188
8.540985 0.000167
8.547685 0.000147
8.554385 0.000127
8.561085 0.000108
8.567785 0.000091
8.574485 0.000075
8.581185 0.000062
8.587885 0.000050
8.594585 0.000040
8.601285 0.000031
8.607985 0.000024
8.614685 0.000018
8.621385 0.000014
8.628085 0.000010
8.634785 0.000007
8.641485 0.000005
8.648185 0.000004
8.654885 0.000003
8.661585 0.000002
8.668285 0.000001
8.674985 0.000001
8.681685 0.000001
8.688385 0.000000
8.695085 0.000000
8.701785 0.000000
8.708485 0.000000
8.715185 0.000000
8.721885 0.000000
8.728585 0.000000
8.735285 0.000000
8.741985 0.000000
8.748685 0.000000
8.755385 0.000000
8.762085 0.000000
8.768785 0.000000
8.775485 0.000000
8.782185 0.000000
8.788885 0.000000
8.795585 0.000000
8.802285 0.000000
8.808985 0.000000
8.815685 0.000000
8.889385 0.000000
8.977825 0.000000
9.066489 0.000000
9.073189 0.000000
9.079889 0.000000
9.086589 0.000000
9.093289 0.000000
9.099989 0.000000
9.106689 0.000000
9.113389 0.000000
9.120089 0.000000
9.126789 0.000000
9.133489 0.000000
9.140189 0.000000
9.146889 0.000000
9.153589 0.000000
9.160289 0.000000
9.166989 0.000000
9.173689 0.000001
9.180389 0.000001
9.187089 0.000001
9.193789 0.000002
9.200489 0.000003
9.207189 0.000005
9.213889 0.000007
9.220589 0.000009
9.227289 0.000013
9.233989 0.000018
9.240689 0.000025
9.247389 0.000034
9.254089 0.000045
9.260789 0.000058
9.267489 0.000075
9.274189 0.000096
9.280889 0.000121
9.287589 0.000150
9.294289 0.000184
9.300989 0.000222
9.307689 0.000264
9.314389 0.000310
9.321089 0.000359
9.327789 0.000410
9.334489 0.000463
9.341189 0.000514
9.347889 0.000564
9.354589 0.000610
9.361289 0.000650
9.367989 0.000684
9.374689 0.000710
